Age,Sex,Height_cm,Weight_kg,Wrist_cm,Waist_cm,Hip_cm,Neck_cm,UpperArm_cm,Thigh_cm,Calf_cm,Forearm_cm,Chest_cm,Shoulder_cm,Ankle_cm,Bicep_cm,BodyFatPct,MuscleMass_kg,bmi,bsa_mosteller,fat_mass_kg,lean_mass_kg,fat_mass_index,ffmi,waist_hip_ratio,waist_height_ratio,body_adiposity_index,conicity_index,abdominal_volume_index,waist_neck_ratio,upper_lower_limb_ratio,calf_thigh_ratio,arm_trunk_ratio,forearm_upper_arm_ratio,shoulder_waist_ratio,hip_waist_difference,chest_waist_ratio,frame_size_index,relative_muscle_mass,muscle_to_fat_ratio,skeletal_muscle_index,bicep_to_wrist_ratio,calf_muscle_index
30.0,FEMALE,158.4,86.0,16.0,94.0,52.6,31.0,37.0,64.9,42.0,,100.2,40.0,22.6,31.0,38.0,36.4,34.27583920008162,1.9452506265260525,32.68,53.32,13.024818896031016,21.251020304050606,1.7870722433460076,0.5934343434343434,8.384749681354247,117.03876182640214,18.871772,3.032258064516129,0.5701078582434514,0.6471494607087827,0.39361702127659576,,0.425531914893617,-41.4,1.0659574468085107,10.1010101010101,42.32558139534884,1.113831089351285,14.50744821956943,1.9375,26.515151515151516
72.0,male,166.9,91.2,18.0,125.0,127.7,45.0,34.0,59.0,38.8,30.0,101.1,50.0,24.0,36.0,40.0,38.9,32.74026309242555,2.056242527848632,36.480000000000004,54.72,13.09610523697022,19.64415785545533,0.9788566953797964,0.7489514679448771,41.225180398090664,155.13659825028915,31.255103,2.7777777777777777,0.576271186440678,0.6576271186440678,0.272,0.8823529411764706,0.4,2.700000000000003,0.8088,10.78490113840623,42.65350877192982,1.0663377192982455,13.964870990080634,2.0,23.247453565008986
35.0,FEMALE,167.1,115.0,15.0,130.0,149.0,37.6,45.0,69.0,37.0,26.0,95.0,40.0,22.0,26.5,56.0,51.4,41.18555669084438,2.3103931844313137,64.4,50.599999999999994,23.063911746872854,18.121644943971525,0.87248322147651,0.7779772591262717,50.97974643115039,143.76598993669123,34.052699999999994,3.457446808510638,0.6521739130434783,0.5362318840579711,0.34615384615384615,0.5777777777777777,0.3076923076923077,19.0,0.7307692307692307,8.976660682226212,44.69565217391304,0.7981366459627328,18.408153164429574,1.7666666666666666,22.14242968282466
28.0,Female,167.4,72.8,15.4,55.0,90.0,34.7,37.0,47.9,40.8,23.9,,35.0,21.0,,45.0,30.1,25.978882879487955,1.8398913011371079,32.76,40.04,11.690497295769578,14.288385583718375,0.6111111111111112,0.32855436081242534,23.55366449463873,76.51529002107642,6.9075,1.5850144092219018,0.7724425887265136,0.8517745302713987,0.6727272727272727,0.6459459459459459,0.6363636363636364,35.0,,9.19952210274791,41.34615384615385,0.9188034188034189,10.741268882865212,,24.37275985663082
62.0,MALE,178.5,,,,,48.0,42.0,74.9,42.6,34.0,,40.0,28.3,54.0,51.0,68.1,,,,,,,,,,,,,0.5607476635514018,0.568758344459279,,0.8095238095238095,,,,,,,21.37325518442671,,23.865546218487395
19.0,female,168.0,90.0,16.4,102.0,120.0,34.2,34.7,60.0,37.0,27.5,75.0,40.0,21.5,36.0,31.0,40.7,31.88775510204082,2.04939015319192,27.9,62.1,9.885204081632654,22.002551020408166,0.85,0.6071428571428571,37.108339272175684,127.85186276793628,21.0348,2.982456140350877,0.5783333333333334,0.6166666666666667,0.34019607843137256,0.7925072046109509,0.39215686274509803,18.0,0.7352941176470589,9.761904761904761,45.22222222222222,1.4587813620071686,14.420351473922906,2.1951219512195124,22.023809523809522
19.0,Male,178.0,62.0,17.0,75.6,105.0,34.9,25.6,53.0,,31.0,103.7,40.0,21.0,41.6,15.0,18.7,19.568236333796236,1.7508727982225196,9.299999999999999,52.7,2.935235450069435,16.6330008837268,0.72,0.42471910112359545,26.213947946385083,117.51936982446504,12.035771999999998,2.166189111747851,0.4830188679245283,,0.33862433862433866,1.2109375,0.5291005291005292,29.400000000000006,1.3716931216931219,9.550561797752808,30.16129032258064,2.010752688172043,5.902032571644994,2.447058823529412,
70.0,MALE,170.0,78.0,20.0,81.0,90.7,40.0,25.0,60.0,45.0,30.0,103.0,45.0,20.0,41.0,23.0,,26.989619377162633,1.9192012227313042,17.94,60.06,6.207612456747406,20.782006920415228,0.8930540242557883,0.4764705882352941,22.91983793438618,109.70733877292567,13.187863,2.025,0.4166666666666667,0.75,0.30864197530864196,1.2,0.5555555555555556,9.700000000000003,1.271604938271605,11.76470588235294,,,,2.05,26.47058823529412
74.0,M,163.0,,19.0,111.1,110.0,40.0,38.0,61.0,4.0,29.5,105.5,42.0,24.5,40.5,30.3,33.2,,,,,,,1.01,0.6815950920245398,34.858067177101425,,24.687267,2.7775,0.6229508196721312,0.06557377049180328,0.3420342034203421,0.7763157894736842,0.37803780378037805,-1.0999999999999943,0.9495949594959496,11.65644171779141,,,12.495765742030187,2.1315789473684212,2.4539877300613497
20.0,F,164.1,55.8,14.8,89.0,100.0,29.0,28.0,53.0,34.0,14.9,82.0,35.6,20.0,34.0,25.0,21.1,20.721301832498355,1.5948510902275483,13.95,41.849999999999994,5.180325458124589,15.540976374373765,0.89,0.5423522242535039,29.570435618654898,140.0234260927807,15.9267,3.0689655172413794,0.5283018867924528,0.6415094339622641,0.3146067415730337,0.5321428571428571,0.4,11.0,0.9213483146067416,9.018890920170628,37.813620071684596,1.5125448028673838,7.835474348847945,2.2972972972972974,20.719073735527118
25.0,F,186.0,106.0,15.7,75.8,130.8,31.0,35.0,63.0,35.0,,110.6,41.0,25.0,34.6,,39.7,30.63938027517632,2.34022790912908,,,,,0.5795107033639143,0.4075268817204301,33.563017862346804,92.11837052725514,13.60878,2.4451612903225803,0.5555555555555556,0.5555555555555556,0.46174142480211083,,0.5408970976253298,55.000000000000014,1.4591029023746702,8.440860215053764,37.45283018867925,,11.47531506532547,2.203821656050956,18.817204301075268
24.0,F,165.0,59.6,16.5,56.0,102.0,33.0,31.0,64.9,34.7,25.0,86.0,40.0,19.0,29.0,42.9,20.8,21.89164370982553,1.6527754435090891,25.5684,34.0316,9.391515151515152,12.500128558310378,0.5490196078431373,0.3393939393939394,30.12538927543961,85.48312127009635,7.7532,1.696969696969697,0.4776579352850539,0.5346687211093991,0.5535714285714286,0.8064516129032258,0.7142857142857143,46.0,1.5357142857142858,10.0,34.899328859060404,0.8135041692088673,7.640036730945823,1.7575757575757576,21.03030303030303
49.0,m,168.0,102.8,19.0,137.0,124.0,,42.0,65.0,43.0,30.0,123.0,50.0,25.0,,30.0,41.7,36.42290249433107,2.190281564852641,30.839999999999996,71.96000000000001,10.92687074829932,25.496031746031754,1.1048387096774193,0.8154761904761905,38.94528391458154,160.67642222440216,37.6563,,0.6461538461538462,0.6615384615384615,0.30656934306569344,0.7142857142857143,0.36496350364963503,-13.0,0.8978102189781022,11.30952380952381,40.56420233463036,1.352140077821012,14.774659863945582,,25.595238095238095
46.0,f,153.0,48.0,15.0,110.0,95.0,41.0,35.0,52.0,,24.0,102.0,38.0,22.0,30.0,20.0,19.1,20.504933999743688,1.42828568570857,9.600000000000001,38.4,4.100986799948738,16.40394719979495,1.1578947368421053,0.7189542483660131,32.19800518181183,180.17365301369577,24.3575,2.682926829268293,0.6730769230769231,,0.3181818181818182,0.6857142857142857,0.34545454545454546,-15.0,0.9272727272727272,9.803921568627452,39.79166666666667,1.9895833333333333,8.15925498739801,2.0,
46.0,male,171.0,,15.0,118.1,,41.0,26.0,50.0,35.8,25.0,97.0,47.9,19.7,39.0,30.0,24.0,,,,,,,,0.6906432748538012,,,,2.8804878048780487,0.52,0.716,0.2201524132091448,0.9615384615384616,0.4055884843353091,,0.821337849280271,8.771929824561402,,,8.207653637016518,2.6,20.93567251461988
21.0,m,178.0,97.0,18.5,100.0,107.6,41.6,29.7,57.6,42.6,34.0,115.0,37.9,23.0,36.0,27.0,41.8,30.614821360939274,2.1900025367818894,26.19,70.81,8.266001767453604,22.348819593485672,0.929368029739777,0.5617977528089888,27.308769514581286,124.27896737625402,20.040432,2.4038461538461537,0.515625,0.7395833333333334,0.297,1.144781144781145,0.379,7.599999999999994,1.15,10.393258426966293,43.092783505154635,1.5960290187094308,13.192778689559399,1.945945945945946,23.93258426966292
73.0,F,155.0,95.0,16.0,137.0,120.0,13.8,39.0,69.0,43.0,28.0,107.0,39.0,25.0,30.0,40.0,39.1,39.54214360041623,2.022443516585266,38.0,57.0,15.81685744016649,23.725286160249738,1.1416666666666666,0.8838709677419355,44.18472223761281,160.54549209397285,37.740300000000005,9.927536231884057,0.5652173913043478,0.6231884057971014,0.2846715328467153,0.717948717948718,0.2846715328467153,-17.0,0.781021897810219,10.32258064516129,41.1578947368421,1.0289473684210526,16.27471383975026,1.875,27.741935483870968
60.0,MALE,164.0,61.4,17.0,92.0,91.0,38.0,12.2,50.5,32.5,229.0,95.0,46.0,23.2,33.0,31.6,23.2,22.828673408685308,1.6724566096347944,19.4024,41.9976,7.213860797144558,15.614812611540751,1.010989010989011,0.5609756097560976,25.328696133729125,137.94280974784186,16.9287,2.4210526315789473,0.24158415841584158,0.6435643564356436,0.1326086956521739,18.77049180327869,0.5,-1.0,1.0326086956521738,10.365853658536585,37.785016286644954,1.1957283635014224,8.62581796549673,1.9411764705882353,19.817073170731707
47.0,MALE,171.0,93.2,19.0,134.0,109.7,40.0,44.0,61.0,37.1,32.0,106.0,422.0,22.0,39.1,35.0,32.8,31.873054957080814,2.1040437257813824,32.62,60.580000000000005,11.155569234978284,20.71748572210253,1.2215132178669097,0.783625730994152,31.058296307213695,166.52076579204544,36.325343000000004,3.35,0.7213114754098361,0.6081967213114754,0.3283582089552239,0.7272727272727273,3.1492537313432836,-24.299999999999997,0.7910447761194029,11.11111111111111,35.193133047210296,1.0055180870631515,11.217126637255909,2.057894736842105,21.695906432748536
40.0,M,180.0,75.0,18.0,78.0,86.8,35.0,39.0,,39.0,25.0,103.0,50.4,23.0,39.0,24.0,28.6,23.148148148148145,1.9364916731037085,18.0,57.0,5.555555555555555,17.59259259259259,0.8986175115207373,0.43333333333333335,17.942722304996614,110.85970679052423,12.222208,2.2285714285714286,,,0.5,0.6410256410256411,0.6461538461538462,8.799999999999997,1.3205128205128205,10.0,38.13333333333333,1.588888888888889,8.82716049382716,2.1666666666666665,21.666666666666668
19.0,FEMALE,161.0,882.0,18.5,777.0,103.0,33.0,31.0,57.0,35.0,25.0,87.4,15.0,21.0,35.0,59.0,,340.26465028355386,6.280525455724226,520.38,361.62,200.75614366729675,139.50850661625708,7.543689320388349,4.826086956521739,32.41948561653873,304.5602121386584,1525.4512,23.545454545454547,0.543859649122807,0.6140350877192983,0.039897039897039896,0.8064516129032258,0.019305019305019305,-674.0,0.11248391248391248,11.490683229813664,,,,1.8918918918918919,21.73913043478261
29.0,FEMALE,156.0,97.0,14.6,95.0,115.0,33.0,35.3,74.0,14.0,26.4,146.2,40.0,21.0,400.0,34.0,,39.85864562787639,2.0502032419575706,32.980000000000004,64.02,13.551939513477976,26.30670611439842,0.8260869565217391,0.6089743589743589,41.021595152516085,110.5283124861265,18.33,2.878787878787879,0.477027027027027,0.1891891891891892,0.371578947368421,0.7478753541076487,0.42105263157894735,20.0,1.5389473684210526,9.35897435897436,,,,27.397260273972602,8.974358974358974
53.0,f,165.0,91.0,5.0,115.0,127.5,35.7,38.0,59.2,,30.0,80.0,40.4,21.7,32.0,,37.5,33.425160697887975,2.042261818017791,,,,,0.9019607843137255,0.696969696969697,42.15673659429951,142.0668065764972,26.559375,3.221288515406162,0.6418918918918919,,0.33043478260869563,0.7894736842105263,0.35130434782608694,12.5,0.6956521739130435,3.0303030303030303,41.208791208791204,,13.774104683195594,6.4,
63.0,MALE,182.0,133.0,18.0,112.0,116.0,40.0,40.0,66.0,40.0,29.0,102.0,45.0,25.0,36.0,40.0,62.1,40.15215553677092,2.5930462566041683,53.2,79.8,16.06086221470837,24.09129332206255,0.9655172413793104,0.6153846153846154,29.244461941037216,120.19915047513287,25.0992,2.8,0.6060606060606061,0.6060606060606061,0.35714285714285715,0.725,0.4017857142857143,4.0,0.9107142857142857,9.89010989010989,46.69172932330827,1.1672932330827068,18.74773578070281,2.0,21.978021978021978
40.0,M,173.0,82.8,19.1,126.0,115.0,37.1,32.0,64.0,39.1,30.0,103.0,47.8,25.0,44.0,34.0,,27.665474957399177,1.9947430912275395,28.152,54.647999999999996,9.40626148551572,18.259213471883456,1.0956521739130434,0.7283236994219653,32.53923754104979,167.09056607809467,31.8367,3.3962264150943393,0.5,0.6109375,0.25396825396825395,0.9375,0.37936507936507935,-11.0,0.8174603174603174,11.040462427745666,,,,2.3036649214659684,22.601156069364162
33.0,female,163.1,130.0,17.7,133.9,46.5,14.3,48.1,25.6,36.8,35.0,110.2,38.0,24.4,41.0,47.3,60.5,48.86922257712973,2.4268749910578875,61.489999999999995,68.51,23.11514227898236,25.754080298147368,2.8795698924731186,0.8209687308399756,4.3239998707174365,137.59713252052978,41.205552000000004,9.363636363636363,1.87890625,1.4374999999999998,0.3592233009708738,0.7276507276507276,0.2837938760268857,-87.4,0.8230022404779687,10.852237890864501,46.53846153846154,0.9838998211091236,22.742984353202683,2.3163841807909606,22.562844880441446
52.0,FEMALE,145.0,,16.0,126.0,126.0,38.0,37.0,60.0,40.0,255.0,108.0,40.0,19.0,36.0,58.0,36.7,,,,,,,1.0,0.8689655172413793,54.1636583556637,,31.752,3.3157894736842106,0.6166666666666667,0.6666666666666666,0.29365079365079366,6.891891891891892,0.31746031746031744,0.0,0.8571428571428571,11.03448275862069,,,17.455410225921522,2.25,27.586206896551722
22.0,Male,184.0,87.0,16.0,95.0,119.0,38.0,36.5,,36.0,32.5,,44.6,25.0,30.0,24.0,39.3,25.697069943289225,2.1087120871912948,20.88,66.12,6.1672967863894135,19.52977315689981,0.7983193277310925,0.5163043478260869,29.678241256610754,126.74954019814805,18.453200000000002,2.5,,,0.38421052631578945,0.8904109589041096,0.4694736842105263,24.0,,8.695652173913043,45.172413793103445,1.882183908045977,11.607986767485821,1.875,19.565217391304348
47.0,Male,162.4,100.0,19.0,92.0,,,44.0,76.0,45.0,30.8,106.0,49.0,13.0,54.5,25.0,,37.91647455652891,2.123937642943199,25.0,75.0,9.479118639132228,28.437355917396683,,0.5665024630541872,,107.56087879859136,,,0.5789473684210527,0.5921052631578947,0.4782608695652174,0.7000000000000001,0.532608695652174,,1.1521739130434783,11.69950738916256,,,,2.8684210526315788,27.709359605911327
37.0,MALE,181.6,125.0,16.9,127.0,130.0,40.0,,60.4,44.0,33.0,129.6,43.5,24.3,35.0,35.0,45.3,37.90341361175261,2.5110865288865605,43.75,81.25,13.266194764113415,24.637218847639197,0.9769230769230769,0.6993392070484582,35.12140902768326,140.43654568892177,32.2643,3.175,,0.728476821192053,,,0.3425196850393701,3.0,1.0204724409448818,9.306167400881057,36.24,1.0354285714285714,13.736197092899145,2.0710059171597637,24.229074889867842
53.0,m,167.0,107.0,19.0,149.0,136.0,,46.9,50.0,40.0,29.0,120.0,4.0,24.0,43.5,50.0,,38.366381010434225,2.227916316002715,53.5,53.5,19.183190505217112,19.183190505217112,1.0955882352941178,0.8922155688622755,45.01793989499557,170.7757169258705,44.520300000000006,,0.938,0.8,0.31476510067114094,0.6183368869936035,0.026845637583892617,-13.0,0.8053691275167785,11.377245508982035,,,,2.289473684210526,23.952095808383234
35.0,Female,161.0,55.0,15.5,88.2,80.0,31.0,26.0,70.0,35.0,23.0,102.3,36.1,,33.0,25.0,20.5,21.218317194552675,1.568350159314629,13.75,41.25,5.304579298638169,15.913737895914508,1.1025,0.5478260869565218,21.16076552740872,138.44385392982514,15.605548,2.8451612903225807,0.37142857142857144,0.5,0.2947845804988662,0.8846153846153846,0.40929705215419504,-8.200000000000003,1.1598639455782311,9.627329192546584,37.27272727272727,1.490909090909091,7.9086454997878155,2.129032258064516,21.73913043478261
30.0,Female,149.1,205.7,18.0,175.0,175.0,55.0,58.0,90.0,50.0,33.0,154.0,45.8,26.9,50.2,60.0,82.1,92.52924207440036,2.9188025512756655,123.41999999999999,82.28,55.51754524464021,37.01169682976015,1.0,1.1737089201877935,78.12173107732255,136.68889309894826,61.25,3.1818181818181817,0.6444444444444445,0.5555555555555556,0.3314285714285714,0.5689655172413793,0.2617142857142857,0.0,0.88,12.072434607645874,39.91249392318911,0.6652082320531518,36.93072812011798,2.788888888888889,33.5345405767941
66.0,MALE,178.0,81.0,16.3,101.0,97.0,38.0,35.5,75.0,35.0,30.0,79.0,44.0,26.4,42.0,16.0,33.8,25.5649539199596,2.00124960961895,12.96,68.03999999999999,4.090392627193537,21.47456129276606,1.041237113402062,0.5674157303370787,22.845266198089078,137.3606595796901,20.4132,2.6578947368421053,0.47333333333333333,0.4666666666666667,0.35148514851485146,0.8450704225352113,0.43564356435643564,-4.0,0.7821782178217822,9.157303370786517,41.72839506172839,2.6080246913580245,10.667844969069561,2.576687116564417,19.662921348314608
29.0,male,178.1,60.0,19.0,97.0,102.7,37.2,30.3,48.0,35.0,30.0,105.0,38.0,24.8,39.0,14.9,28.6,18.915743289403625,1.722885177060077,8.94,51.06,2.81844575012114,16.097297539282483,0.9444985394352483,0.5446378439079169,25.209034722256618,153.3209744723188,18.840743,2.60752688172043,0.63125,0.7291666666666666,0.31237113402061856,0.9900990099009901,0.3917525773195876,5.700000000000003,1.0824742268041236,10.668163952835485,47.66666666666667,3.1991051454138706,9.016504301282394,2.0526315789473686,19.65188096574958
44.0,male,170.2,63.0,17.0,96.9,106.0,41.7,31.0,55.9,32.0,29.0,116.0,41.0,26.0,30.0,20.0,26.2,21.748105843543435,1.7258331321422704,12.600000000000001,50.4,4.349621168708688,17.398484674834748,0.9141509433962265,0.5693301997649824,29.738254083433908,146.11903058504677,18.837187,2.3237410071942444,0.554561717352415,0.5724508050089445,0.3199174406604747,0.9354838709677419,0.4231166150670794,9.099999999999994,1.197110423116615,9.988249118683902,41.58730158730158,2.079365079365079,9.04445036667997,1.7647058823529411,18.80141010575793
58.0,MALE,185.0,85.0,18.8,107.0,99.0,35.0,32.0,56.4,40.0,25.0,95.0,38.6,24.0,36.0,33.0,34.9,24.835646457268076,2.089989367330742,28.05,56.95,8.195763330898465,16.63988312636961,1.0808080808080809,0.5783783783783784,21.343917614749707,144.82171331099153,22.9428,3.057142857142857,0.5673758865248227,0.7092198581560284,0.29906542056074764,0.78125,0.36074766355140186,-8.0,0.8878504672897196,10.162162162162163,41.05882352941176,1.2442067736185383,10.197224251278303,1.9148936170212765,21.62162162162162
52.0,FEMALE,159.0,99.0,17.0,121.0,,36.0,43.0,80.0,39.0,24.0,100.0,42.0,20.0,35.0,,48.5,39.15984336062655,2.091052366632648,,,,,,0.7610062893081762,,140.68242221993353,,3.361111111111111,0.5375,0.4875,0.35537190082644626,0.5581395348837209,0.34710743801652894,,0.8264462809917356,10.69182389937107,48.98989898989899,,19.184367706973614,2.0588235294117645,24.528301886792452
25.0,female,176.0,91.8,,105.0,122.0,30.0,32.0,57.6,37.2,9.8,107.0,42.0,,,40.0,26.6,29.635847107438018,2.118490028298458,36.72,55.08,11.854338842975206,17.78150826446281,0.860655737704918,0.5965909090909091,34.25054550921472,133.3821748344055,22.252299999999998,3.5,0.5555555555555556,0.6458333333333334,0.3047619047619048,0.30625,0.4,17.0,1.019047619047619,,28.9760348583878,0.724400871459695,8.587293388429753,,21.13636363636364
22.0,female,171.0,,15.0,71.0,90.8,33.2,34.2,60.0,35.0,27.0,91.6,40.9,23.0,28.6,30.0,37.7,,,,,,,0.7819383259911894,0.4152046783625731,22.606137690929835,,10.356428,2.13855421686747,0.5700000000000001,0.5833333333333334,0.48169014084507045,0.7894736842105262,0.576056338028169,19.799999999999997,1.2901408450704224,8.771929824561402,,,12.892855921480116,1.9066666666666667,20.46783625730994
45.0,m,172.2,119.0,19.8,1144.0,133.0,42.0,40.0,70.0,42.4,31.0,122.9,40.0,25.3,35.1,10.0,47.6,40.13106333153924,2.3858262021083316,11.9,107.1,4.013106333153924,36.11795699838531,8.601503759398497,6.643437862950059,40.85751477184986,1262.5326537099368,3332.9567,27.238095238095237,0.5714285714285714,0.6057142857142856,0.03496503496503497,0.775,0.03496503496503497,-1011.0,0.10743006993006994,11.498257839721255,40.0,4.0,16.052425332615694,1.7727272727272727,24.62253193960511
36.0,F,164.0,82.4,16.0,114.0,107.5,35.0,47.0,55.0,40.0,30.2,96.0,37.0,,35.0,40.0,,30.636525877453902,1.937466845594468,32.96,49.440000000000005,12.254610350981562,18.381915526472344,1.0604651162790697,0.6951219512195121,33.18499817995473,147.5491362771239,26.021575000000002,3.257142857142857,0.8545454545454545,0.7272727272727273,0.41228070175438597,0.6425531914893617,0.32456140350877194,-6.5,0.8421052631578947,9.75609756097561,,,,2.1875,24.390243902439025
41.0,F,166.0,113.0,17.0,95.0,125.3,36.0,48.5,62.0,43.0,27.0,,38.0,22.0,42.7,60.0,34.2,41.00740310640151,2.2826641355126154,67.8,45.2,24.604441863840908,16.402961242560608,0.7581803671189147,0.572289156626506,40.5853378740985,105.63599555429006,18.692663,2.638888888888889,0.782258064516129,0.6935483870967742,0.5105263157894737,0.5567010309278351,0.4,30.299999999999997,,10.240963855421686,30.26548672566372,0.5044247787610621,12.411090143707362,2.511764705882353,25.903614457831324
