,Category,Description,Carbohydrate,Cholesterol,Choline,Fiber,Kilocalories,Protein,Sugar Total,Water,Monosaturated Fat,Polysaturated Fat,Saturated Fat,Total Lipid
6565,LIGHT ICE CRM,"LIGHT ICE CRM,SOFT SERVE,BLENDED W/ COOKIE PIECES",25.55,15,19,0.100000001,169,3.97,21.19000053,63.9,1.716,0.364,2.754,5.66
6566,POPEYES,"POPEYES,BATTER FRIES,ANALYZED PRIOR TO DECEMBER 2006",35.06,10,0,2.799999952,302,4.03,0.0,41.95,8.385,1.147,6.175,16.2
6567,POPEYES,"POPEYES,BISCUIT,ANALYZED PRIOR TO NOVEMBER 2006",41.88,2,0,1.700000048,400,5.73,2.950000048,26.13,11.796,3.45,6.933,23.31
6568,POPEYES,"POPEYES,COLESLAW",14.12,7,0,1.700000048,161,0.98,10.82999992,72.84,3.339,5.852,1.887,11.18
6569,POPEYES,"POPEYES,MILD CHICK STRIPS,ANALYZED 2006",19.31,52,0,0.800000012,271,19.2,0.0,45.18,6.201,1.257,5.442,13.01
6570,POPEYES,"POPEYES,SPICY CHICK STRIPS,ANALYZED 2006",18.52,53,0,1.200000048,253,19.61,0.0,47.11,5.321,1.112,4.743,11.2
6571,KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,BISCUIT,ANALYZED PRIOR TO JANUARY 2007",42.51,1,0,1.5,356,7.25,3.220000029,28.96,11.686,1.159,4.197,17.45
6572,KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,COLESLAW",15.65,2,0,2.0,144,0.91,13.53999996,73.99,1.963,4.888,1.303,8.64
6573,KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,CRISPY CHICK STRIPS,ANALYZED 2007",13.72,51,0,1.399999976,274,20.47,0.0,46.91,8.671,2.161,3.254,15.26
6574,KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,POPCORN CHICK,ANALYZED PRIOR 2007",21.3,40,0,1.0,361,18.03,0.0,33.96,12.91,3.519,4.632,22.64
6575,KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,POTATO WEDGES,ANALYZED PRIOR 2007",33.55,0,0,3.099999905,283,4.05,0.0,44.19,8.858,1.799,2.981,14.77
6576,KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,FRIED CHICK,ORIGINAL RECPE,SKN & BRDING",17.25,70,0,1.299999952,379,12.17,0.0,38.72,14.626,4.411,6.916,29.01
6577,KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,ORIGINAL RECIPE,BREAST,MEAT ONLY",0.0,87,0,0.0,171,29.46,0.0,63.17,2.44,0.81,1.281,5.85
6578,KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,ORIGINAL RECIPE,DRUMSTK,MEAT ONLY",0.49,137,0,0.0,187,26.92,0.0,61.84,4.011,1.441,2.114,8.63
6579,KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,ORIGINAL RECIPE,THIGH,MEAT ONLY",0.28,118,0,0.0,192,23.3,0.0,63.43,4.504,1.661,2.607,10.82
6580,KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,ORIGINAL RECIPE,WING,MEAT ONLY",1.93,134,0,0.0,233,30.67,0.0,53.62,5.381,1.801,2.619,11.36
6581,KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,FRIED CHICK,EX CRISPY,SKN & BRDING",21.66,59,0,1.5,463,10.84,0.0,27.81,16.588,4.645,7.958,37.02
6582,KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,EX CRISPY,BREAST,MEAT ONLY",0.15,87,0,0.0,166,29.47,0.0,63.19,2.206,0.736,1.161,5.32
6583,KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,EX CRISPY,DRUMSTK,MEAT ONLY",0.89,137,0,0.0,187,26.75,0.0,61.87,3.964,1.427,2.089,8.53
6584,KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,EX CRISPY,THIGH,MEAT ONLY",1.18,118,0,0.0,188,23.5,0.0,63.49,4.134,1.524,2.394,9.93
6585,KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,EX CRISPY,WING,MEAT ONLY",4.34,146,0,0.0,262,30.05,0.0,49.57,6.554,2.18,3.191,13.84
6586,KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,ORIGINAL RECIPE,BREAST,MEAT & SKN",5.29,82,0,0.400000006,234,24.15,0.0,55.66,6.181,1.92,3.011,12.96
6587,KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,ORIGINAL RECIPE,DRUMSTK,MEAT & SKN",5.53,117,0,0.400000006,245,22.48,0.0,54.88,7.206,2.337,3.559,14.77
6588,KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,ORIGINAL RECIPE,THIGH,MEAT & SKN",7.02,99,0,0.5,266,18.88,0.0,53.62,8.522,2.753,4.318,18.04
6589,KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,ORIGINAL RECIPE,WING,MEAT & SKN",8.04,109,0,0.5,291,23.29,0.0,47.67,9.069,2.843,4.334,18.4
6590,KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,FRIED CHICK,EX CRISPY,BREAST,MEAT & SKN",8.09,76,0,0.600000024,276,22.6,0.0,50.13,7.513,2.178,3.669,17.02
6591,KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,FRIED CHICK,EX CRISPY,DRUMSTK,MEAT & SK",8.22,109,0,0.5,285,21.13,0.0,49.85,8.42,2.563,4.161,18.59
6592,KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,FRIED CHICK,EX CRISPY,THIGH,MEAT & SKN",10.54,91,0,0.699999988,314,17.71,0.0,47.18,9.826,2.951,4.937,22.31
6593,KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,FRIED CHICK,EX CRISPY,WING,MEAT & SKN",12.03,107,0,0.699999988,351,21.52,0.0,39.91,11.009,3.274,5.307,24.13
6594,POPEYES,"POPEYES,FRIED CHICK,MILD,BREAST,MEAT ONLY,SKN",0.99,108,0,0.0,168,29.11,0.0,62.28,1.918,0.532,1.561,5.32
6595,POPEYES,"POPEYES,FRIED CHICK,MILD,DRUMSTK,MEAT ONLY",1.18,127,0,0.0,179,26.22,0.0,62.63,3.052,0.977,2.223,7.66
6596,POPEYES,"POPEYES,FRIED CHICK,MILD,SKN & BREADING",20.85,81,0,1.100000024,436,12.02,0.0,30.81,14.945,3.515,11.716,33.88
6597,POPEYES,"POPEYES,FRIED CHICK,MILD,THIGH,MEAT ONLY",0.6,131,0,0.0,203,24.2,0.0,61.37,4.832,1.532,3.361,11.5
6598,POPEYES,"POPEYES,FRIED CHICK,MILD,WING,MEAT ONLY,SKN",3.11,132,0,0.0,239,29.39,0.0,52.61,4.871,1.463,3.664,12.06
6599,POPEYES,"POPEYES,FRIED CHICK,SPICY,BREAST,MEAT ONLY",0.25,105,0,0.0,166,29.04,0.0,63.32,1.951,0.538,1.588,5.42
6600,POPEYES,"POPEYES,FRIED CHICK,SPICY,DRUMSTK,MEAT ONLY",0.33,128,0,0.0,187,26.33,0.0,62.42,3.571,1.142,2.602,8.97
6601,POPEYES,"POPEYES,FRIED CHICK,SPICY,SKN & BREADING",19.39,80,0,1.399999976,440,12.39,0.0,31.23,15.676,3.543,12.348,34.74
6602,POPEYES,"POPEYES,FRIED CHICK,SPICY,THIGH,MEAT ONLY,SKN & BREADING",0.52,129,0,0.0,201,24.21,0.0,62.03,4.744,1.504,3.299,11.29
6603,POPEYES,"POPEYES,FRIED CHICK,SPICY,WING,MEAT ONLY",2.45,132,0,0.0,244,29.71,0.0,52.72,5.16,1.55,3.881,12.78
6604,POPEYES,"POPEYES,FRIED CHICK,SPICY,BREAST,MEAT & SKN W/ BREADING",7.08,96,0,0.5,264,23.1,0.0,51.86,6.851,1.613,5.429,15.89
6605,POPEYES,"POPEYES,FRIED CHICK,SPICY,DRUMSTK,MEAT & SKN W/ BREADING",5.49,115,0,0.400000006,256,22.55,0.0,53.97,6.852,1.793,5.243,15.95
6606,POPEYES,"POPEYES,FRIED CHICK,SPICY,THIGH,MEAT & SKN W/ BREADING",8.79,108,0,0.600000024,305,19.03,0.0,48.54,9.532,2.397,7.263,21.56
6607,POPEYES,"POPEYES,FRIED CHICK,SPICY,WING,MEAT & SKN W/ BREADING",11.74,104,0,0.800000012,351,20.22,0.0,40.95,10.923,2.642,8.521,24.82
6608,POPEYES,"POPEYES,FRIED CHICK,MILD,BREAST,MEAT & SKN W/ BREADING",8.14,98,0,0.400000006,265,22.96,0.0,50.95,6.608,1.606,5.216,15.6
6609,POPEYES,"POPEYES,FRIED CHICK,MILD,DRUMSTK,MEAT & SKN W/ BREADING",9.54,108,0,0.5,288,20.19,0.0,49.1,8.107,2.056,6.257,18.81
6610,POPEYES,"POPEYES,FRIED CHICK,MILD,THIGH,MEAT & SKN W/ BREADING",9.85,108,0,0.5,310,18.63,0.0,47.4,9.454,2.438,7.179,21.73
6611,POPEYES,"POPEYES,FRIED CHICK,MILD,WING,MEAT & SKN W/ BREADING",12.64,105,0,0.600000024,345,20.06,0.0,40.9,10.281,2.565,7.987,23.78
6612,MCDONALD'S,"MCDONALD'S,BISCUIT,LRG SIZE",43.76,0,0,2.0,344,6.16,2.960000038,30.71,3.749,2.227,9.26,16.01
6613,KRAFT MACARONI & CHEESE DINNER ORIGINAL FLAVOR,"KRAFT MACARONI & CHEESE DINNER ORIGINAL FLAVOR,UNPREP",67.9,14,0,2.099999905,370,16.2,10.0,7.7,0.0,0.0,1.8,3.7
6614,MORNINGSTAR FARMS GARDEN VEGGIE PATTIES,"MORNINGSTAR FARMS GARDEN VEGGIE PATTIES,FRZ,UNPREP",13.7,2,0,4.5,176,17.8,1.799999952,59.9,1.5,3.2,0.8,5.6
6615,MORNINGSTAR FARMS AMERICA'S ORIGINAL VEGGIE DOG,"MORNINGSTAR FARMS AMERICA'S ORIGINAL VEGGIE DOG,FRZ,UNPREP",12.3,0,0,3.5,132,19.7,4.099999905,64.8,0.2,0.9,0.2,1.3
6616,MORNINGSTAR FARMS GRILLERS RECIPE CRUMBLES,"MORNINGSTAR FARMS GRILLERS RECIPE CRUMBLES,FRZ,UNPREP",7.7,0,0,4.699999809,131,17.8,0.600000024,65.8,0.9,2.87,0.5,4.3
6617,MORNINGSTAR FARMS GRILLERS VEGAN,"MORNINGSTAR FARMS GRILLERS VEGAN,FRZ,UNPREP",9.1,0,0,5.199999809,132,16.3,0.400000006,68.2,1.2,1.7,0.5,3.4
6618,MORNINGSTAR FARMS VEGGIE SAUSAGE PATTIES,"MORNINGSTAR FARMS VEGGIE SAUSAGE PATTIES,FRZ,UNPREP",8.8,2,0,4.099999905,210,25.8,1.700000048,54.4,1.9,4.9,1.1,7.9
6619,MORNINGSTAR FARMS SPICY BLACK BEAN BURGER,"MORNINGSTAR FARMS SPICY BLACK BEAN BURGER,FRZ,UNPREP",19.7,1,0,6.800000191,171,16.1,2.799999952,56.5,1.5,3.3,0.8,5.7
6620,GREEN GIANT,"GREEN GIANT,HARVEST BURGER,ORIG FLAV,ALL VEG PROT PATTY,FRZ",7.8,0,0,6.300000191,153,20.0,0.0,65.0,2.372,0.295,1.13,4.6
6621,LOMA LINDA BIG FRANKS,"LOMA LINDA BIG FRANKS,CND,UNPREP",5.77,0,0,3.5,217,21.47,0.439999998,59.09,3.1,7.39,1.61,12.03
6622,MORNINGSTAR FARMS VEGAN BURGER MADE W/ ORG SOY,"MORNINGSTAR FARMS VEGAN BURGER MADE W/ ORG SOY,FRZ,UNPREP",10.7,0,0,5.699999809,138,18.9,2.099999905,64.8,0.8,1.09,0.3,2.2
6623,NESTLE,"NESTLE,CHEF-MATE CHILI W/BNS,CND",13.5,16,0,3.0,166,7.0,1.5,69.5,4.248,0.552,4.0,9.5
6624,NESTLE,"NESTLE,CHEF-MATE CHILI WO/BNS,CND",8.0,22,0,1.5,147,9.0,1.5,70.54,3.936,0.496,3.037,9.0
6625,NESTLE,"NESTLE,CHEF-MATE CORNED BF HASH,CND",11.0,28,0,1.100000024,180,8.3,0.790000021,64.79,5.799,0.44,5.5,12.0
6626,Macaroni and Cheese,"Macaroni and Cheese, canned entree",11.52,6,5,0.5,82,3.38,0.5,81.39,0.6,0.303,0.881,2.46
6627,JIMMY DEAN,"JIMMY DEAN,SAUSAGE BISCUITS,BRKFST SNDWCH,FRZ",24.1,33,0,1.5,401,9.9,0.0,33.5,0.0,0.0,8.97,29.4
6628,SPAGHETTI W/ MEAT SAU,"SPAGHETTI W/ MEAT SAU,FRZ ENTREE",15.24,6,12,1.799999952,90,5.05,2.599999905,77.82,0.33,0.32,0.35,1.01
6629,HEALTHY CHOIC BF MACARONI,"HEALTHY CHOIC BF MACARONI,FRZ ENTREE",13.94,6,12,1.899999976,88,5.89,3.799999952,78.2,0.5,0.14,0.28,0.93
6630,NALLEY CHILI CON CARNE W/BNS,"NALLEY CHILI CON CARNE W/BNS,CND ENTREE",4.6,10,0,5.0,109,15.6,0.0,74.6,1.18,0.328,1.08,3.1
6631,OLD EL PASO CHILI W/BNS,"OLD EL PASO CHILI W/BNS,CND ENTREE",9.5,16,0,4.300000191,109,7.7,0.0,76.9,1.87,0.985,0.904,4.5
6632,CHEF BOYARDEE BF RAVIOLI IN TOMATO & MEAT SAU,"CHEF BOYARDEE BF RAVIOLI IN TOMATO & MEAT SAU,CND ENTREE",13.58,3,0,0.5,92,3.3,1.940000057,79.13,1.12,0.14,1.16,2.67
6633,CHEF BOYARDEE BEEFARONI,"CHEF BOYARDEE BEEFARONI,MACARONI W/BEEF IN TOMATO SAU,CND",13.58,3,0,0.5,92,3.3,1.940000057,79.13,1.12,0.14,1.16,2.67
6634,CHEF BOYARDEE MINI RAVIOLI,"CHEF BOYARDEE MINI RAVIOLI,BF RAVIOLI TOMATO, MEAT SAU,CND",12.36,3,0,1.0,92,3.27,1.940000057,79.73,1.35,0.17,1.37,3.24
6635,CHEF BOYARDEE SPAGHETTI & MEATBALLS IN TOMATO SAU,"CHEF BOYARDEE SPAGHETTI & MEATBALLS IN TOMATO SAU,CND ENTREE",11.9,7,0,1.399999976,100,4.37,2.970000029,78.55,1.63,0.35,1.59,3.88
6636,PASTA W/SLICED FRANKS IN TOMATO SAU,"PASTA W/SLICED FRANKS IN TOMATO SAU,CND ENTREE",11.9,9,12,0.899999976,104,3.7,3.200000048,78.2,1.9,0.598,1.47,4.6
6637,BANQUET CHICK POT PIE,"BANQUET CHICK POT PIE,FRZ ENTREE'",18.02,15,0,1.700000048,192,5.59,2.809999943,63.9,4.63,1.89,4.19,10.84
6638,MARIE CALLENDER'S CHICK POT PIE,"MARIE CALLENDER'S CHICK POT PIE,FRZ ENTREE",19.18,9,0,1.0,235,6.83,0.779999971,58.2,5.73,1.76,4.1,14.59
6639,STOUFFER'S CHICK PIE,"STOUFFER'S CHICK PIE,FRZ ENTREE",22.59,22,0,1.399999976,259,7.17,3.730000019,53.2,5.64,2.2,6.29,15.5
6640,TURKEY POT PIE,"TURKEY POT PIE,FRZ ENTREE",17.7,16,0,1.100000024,176,6.5,0.0,65.7,3.46,1.38,2.88,8.8
6641,BEEF POT PIE,"BEEF POT PIE,FRZ ENTREE,PREP",22.05,21,20,0.800000012,220,7.25,0.0,58.05,5.312,1.462,4.149,11.39
6642,HOT POCKETS,"HOT POCKETS,BF&CHEDDAR STUFFED SNDWCH,FRZ",27.6,37,0,0.0,284,11.5,0.0,44.0,4.689,0.86,6.2,14.2
6643,HOT POCKETS,"HOT POCKETS,CROISSANT POCKTS CHIK,BROC&CHDR STUFD SNDWCH,FRZ",30.4,29,0,1.100000024,235,8.9,0.0,50.0,3.42,1.3,2.62,8.6
6644,HOT POCKETS HAM 'N CHS STUFFED SNDWCH,"HOT POCKETS HAM 'N CHS STUFFED SNDWCH,FRZ",30.0,39,0,0.0,266,11.6,0.0,44.9,3.45,1.16,4.52,11.1
6645,RED BARON PREMIUM POCKETS,"RED BARON PREMIUM POCKETS,ORIGINAL HAM&CHS,FRZ",27.2,31,0,0.0,268,11.2,0.0,46.2,4.62,1.35,4.66,12.7
6646,STOUFFER'S STUFFED PEPPERS W/ BF IN TOMATO SAU,"STOUFFER'S STUFFED PEPPERS W/ BF IN TOMATO SAU,FRZ ENTREE",8.73,8,0,1.200000048,73,3.72,2.730000019,83.88,1.01,0.17,1.01,2.57
6647,STOUFFER'S LASAGNA W/ MEAT & SAU,"STOUFFER'S LASAGNA W/ MEAT & SAU,FRZ ENTREE",12.57,13,0,1.100000024,116,8.04,2.200000048,74.27,1.28,0.23,1.9,3.77
6648,BANQUET ORIG FRIED CHK THIGH,"BANQUET ORIG FRIED CHK THIGH,W/MASH POT & CORN IN SEASON SAU",13.35,30,0,1.799999952,170,9.59,0.330000013,66.89,3.54,2.33,1.92,8.67
6649,STOUFFER'S LN CUISINE SPAGHETTI W/ MEATBALLS & SAU,"STOUFFER'S LN CUISINE SPAGHETTI W/ MEATBALLS & SAU,FRZ ENTRE",12.27,9,0,1.5,93,6.68,2.430000067,78.06,0.71,0.29,0.75,1.9
6650,STOUFFER'S LN CUISINE SWEDISH MEATBALLS W/ PASTE,"STOUFFER'S LN CUISINE SWEDISH MEATBALLS W/ PASTE,FRZ ENTREE",12.14,19,0,1.0,106,8.56,1.75999999,75.48,1.0,0.35,1.08,2.63
6651,STOUFFER'S LN CUISINE MACARONI & BF IN TOMATO SAU,"STOUFFER'S LN CUISINE MACARONI & BF IN TOMATO SAU,FRZ ENTREE",13.23,6,0,1.700000048,91,6.07,3.900000095,77.9,0.61,0.22,0.59,1.54
6652,STOUFFER'S LN CUISINE CHICK & VEG W/ VERMICELLI,"STOUFFER'S LN CUISINE CHICK & VEG W/ VERMICELLI,FRZ ENTREE",8.91,10,0,1.299999952,78,6.68,1.5,81.51,0.6,0.36,0.63,1.7
6653,STOUFFER'S LN CUISINE HS BF POT RST W/ WHIPPED POTATOES,"STOUFFER'S LN CUISINE HS BF POT RST W/ WHIPPED POTATOES,FRZ",8.29,8,0,1.200000048,72,4.98,1.419999957,82.96,1.03,0.41,0.54,2.14
6654,STOUFFER'S CRMD CHIPPED BF,"STOUFFER'S CRMD CHIPPED BF,FRZ ENTREE",7.07,25,0,0.400000006,110,7.52,3.400000095,77.84,1.54,0.29,3.31,5.71
6655,STOUFFER'S LN CUISINE SPAGHETTI W/ MEAT SAU,"STOUFFER'S LN CUISINE SPAGHETTI W/ MEAT SAU,FRZ ENTREE",14.91,4,0,1.399999976,87,4.31,2.569999933,78.79,0.4,0.27,0.34,1.08
6656,STOUFFER'S LN CUISINE ORIENTAL BF W/ VEG & RICE,"STOUFFER'S LN CUISINE ORIENTAL BF W/ VEG & RICE,FRZ ENTREE",11.05,9,0,1.600000024,74,4.96,3.099999905,81.69,0.43,0.12,0.42,1.08
6657,STOUFFER'S HOMESTYLE SALISBURY STEAK IN GRAVY & MAC& CHS,"STOUFFER'S HOMESTYLE SALISBURY STEAK IN GRAVY & MAC& CHS,FRZ",7.47,14,0,1.5,102,6.36,1.950000048,80.09,1.93,0.97,1.8,5.17
6658,PATIO BF & BEAN BURRITO,"PATIO BF & BEAN BURRITO,MILD,FRZ",30.15,5,0,3.5,207,6.52,5.28000021,54.78,2.51,1.54,2.44,6.75
6659,STOUFFER'S LN CUISINE HS STUFF CAB W/ MEAT SAU&WHPED POT,"STOUFFER'S LN CUISINE HS STUFF CAB W/ MEAT SAU&WHPED POT,FRZ",9.07,5,0,1.5,73,4.03,2.170000076,83.28,1.1,0.35,0.64,2.28
6660,HEALTHY CHOIC CHICK TERIYAKI W/RICE MEDLEY BROCCOLI,"HEALTHY CHOIC CHICK TERIYAKI W/RICE MEDLEY BROCCOLI,FRZ MEAL",11.43,7,0,3.0,80,5.03,4.409999847,81.22,0.56,0.45,0.51,1.53
6661,HC CHK ENCHI SUPMA IN GRN CHILI SAU,"HC CHK ENCHI SUPMA IN GRN CHILI SAU,MEXI  RICE,CORN MELY,FRZ",18.2,11,0,1.5,110,3.79,0.730000019,74.71,0.72,0.67,1.03,2.45
6662,CINNAMON SWIRL FRENCH TOAST W/SAUSAGE,"CINNAMON SWIRL FRENCH TOAST W/SAUSAGE,FRZ BRKFST",24.5,63,0,1.5,266,8.4,0.0,50.8,6.04,2.2,4.68,14.9
6663,SCRAMBLED EGGS&SAUSAGE W/HASHED BROWN POTATOES,"SCRAMBLED EGGS&SAUSAGE W/HASHED BROWN POTATOES,FRZ BRKFST",9.7,160,0,0.800000012,204,7.1,0.0,66.3,7.16,2.05,4.15,15.2
6664,GREEN GIANT,"GREEN GIANT,BROCCOLI IN CHS FLAV SAU,FRZ",8.9,0,0,0.0,67,2.3,0.0,84.5,1.009,0.253,0.48,2.5
6665,THE BUDGET GOURMET,"THE BUDGET GOURMET,SPINACH AU GRATIN,FRZ",7.4,27,0,1.5,143,4.3,0.0,75.1,0.0,0.0,4.9,10.7
6666,BANQUET TKY & GRY W/DRESS,"BANQUET TKY & GRY W/DRESS ,MSHD POT & PEA IN SEASON SAU,FRZ",10.87,14,0,3.099999905,99,5.93,1.899999976,78.19,1.48,1.0,0.85,3.49
6667,No Category,STOUFF LN CUISIN CHK ENCH SUIZA W/CRM SAU & MEXI-STYL RICE,18.38,8,0,1.299999952,105,4.16,2.529999971,74.86,0.49,0.38,0.64,1.61
6668,No Category,STOUFFER'S CHK ENCHILA MEXIC-STY RICE W/ MONREY JACK CHS SAU,21.54,18,0,1.299999952,150,5.42,2.019999981,66.55,0.96,0.33,2.6,4.69
6669,SMART ONES,"SMART ONES,CHICK ENCHILADAS SUIZA,SOUR CRM W/CHEESE,FRZ",17.7,13,0,1.299999952,122,5.3,13.0,72.4,0.9,0.5,1.4,3.3
6670,SMART ONES,"SMART ONES,RST TKY MEDALLIONS,MSHRM IN SAU W/RICE & VEG,FRZ",14.9,22,0,1.0,84,5.0,0.300000012,78.7,0.2,0.2,0.2,0.5
6671,MARIE CALLENDER'S BF STROGANOFF & NOODLES,"MARIE CALLENDER'S BF STROGANOFF & NOODLES, CARROTS, PEAS,FRZ",10.75,17,0,2.0,114,6.69,1.690000057,76.32,1.5,1.12,1.95,4.89
6672,BREAKFAST BURRITO,"BREAKFAST BURRITO,HAM&CHS FLAVOR,FRZ ENTREE",28.1,194,0,1.399999976,214,9.7,0.0,53.8,2.1,1.82,2.01,7.0
6673,TYSON CHICK FAJITA KIT,"TYSON CHICK FAJITA KIT,FRZ,PROD CD #2266-910",16.22,11,0,1.700000048,120,6.37,2.029999971,71.56,0.99,1.48,0.8,3.34
6674,BANQUET HEARTY ONE STK DIN,"BANQUET HEARTY ONE STK DIN,GRY,MSHD POT, CORN SEASON SAU,FRZ",9.92,14,0,2.099999905,138,5.13,1.289999962,74.54,3.6,1.38,3.21,8.66
6675,KID CUISINE CHK NUG,"KID CUISINE CHK NUG, PSTA IN CHS SAU,CRN,CHOC PUDD W/SPRINK",19.77,22,0,2.900000095,178,7.2,10.93000031,63.94,3.09,1.9,2.16,7.78
6676,BANQUET SLCED BF W/GRY,"BANQUET SLCED BF W/GRY, MASH POT, PEAS SEASON SAUC, FROZEN",6.46,19,0,1.600000024,88,8.8,1.429999948,80.48,1.23,0.28,1.23,2.96
6677,HORMEL,"HORMEL,DINTY MOORE BF STEW,CND ENTREE",6.81,16,0,1.100000024,94,4.79,0.959999979,81.56,2.68,0.28,2.39,5.53
6678,HORMEL CORNED BF HASH,"HORMEL CORNED BF HASH,CND ENTREE",9.27,32,0,1.100000024,164,8.73,0.340000004,70.32,5.26,0.3,4.32,10.24
6679,BETTY CROCKER,"BETTY CROCKER,HAMBURGER HELPER,CHEESEBURGER MACARONI,DRY MIX",64.3,9,0,0.0,395,11.0,0.0,7.3,0.0,0.0,2.82,10.4
6680,HODGSON MILL,"HODGSON MILL,WHL WHEAT MACARONI&CHS DINNER,DRY MIX",69.2,8,0,7.599999905,376,14.1,0.0,8.5,0.0,0.0,1.37,4.7
6681,LIPTON,"LIPTON,ALFREDO EGG NOODLES IN A CREAMY SAU,DRY MIX",62.4,112,0,0.0,418,15.5,0.0,4.9,3.856,1.244,4.57,11.8
6682,HORMEL CHILI,"HORMEL CHILI,NO BNS,CND ENTREE",7.59,15,0,1.299999952,82,7.2,1.419999957,81.2,0.95,0.36,0.93,2.78
6683,HORMEL TURKEY CHILI W/BNS,"HORMEL TURKEY CHILI W/BNS,CND ENTREE",10.35,14,0,2.599999905,82,7.58,2.319999933,78.86,0.17,0.49,0.27,1.12
6684,FREEZER QUEEN GRAVY&SLICED BF MEAL,"FREEZER QUEEN GRAVY&SLICED BF MEAL,MSHD POT&CARROTS,FRZ MEAL",10.0,12,0,1.399999976,81,6.0,0.0,81.2,0.49,0.67,0.51,1.9
6685,BANQUET GRY & SALURY STK W/ MSHD POT & CORN IN SEASONSAU,"BANQUET GRY & SALURY STK W/ MSHD POT & CORN IN SEASONSAU,FRZ",9.88,11,0,1.5,126,5.64,0.939999998,75.87,2.59,0.7,3.49,7.09
6686,HEALTHY CHOIC MESQ CHK BBQ,"HEALTHY CHOIC MESQ CHK BBQ,RSTD RED POT,MXD VEG IN SAU,FRZ",14.16,11,0,2.200000048,93,5.67,4.820000172,77.64,0.61,0.38,0.39,1.48
6687,STAGG DYNAMITE CHILI W/BNS,"STAGG DYNAMITE CHILI W/BNS,CND ENTREE",12.44,18,0,3.299999952,135,7.4,2.660000086,72.1,2.75,0.37,2.29,6.22
6688,STAGG RANCHHOUSE CHILI W/BNS,"STAGG RANCHHOUSE CHILI W/BNS,CND ENTREE",12.78,19,0,3.5,115,7.78,2.319999933,74.07,1.67,0.8,1.06,3.61
6689,STAGG CLASSIC CHILI W/BNS,"STAGG CLASSIC CHILI W/BNS,CND ENTREE",11.83,17,0,3.0,131,6.97,2.890000105,73.24,2.79,0.45,2.71,6.61
6690,STAGG COUNTRY CHILI W/BNS,"STAGG COUNTRY CHILI W/BNS,CND ENTREE",11.74,16,0,2.400000095,129,6.27,2.369999886,73.75,3.05,0.28,2.77,6.38
6691,STAGG SILVERADO CHILI W/BNS,"STAGG SILVERADO CHILI W/BNS,CND ENTREE",13.39,16,0,3.299999952,92,7.29,2.910000086,76.57,0.37,0.37,0.39,1.13
6692,HORMEL CHILI W/BNS,"HORMEL CHILI W/BNS,CND ENTREE",13.63,10,0,3.400000095,97,6.71,1.870000005,76.05,0.68,0.35,0.74,1.77
6693,HORMEL VEGETARIAN CHILI W/BNS,"HORMEL VEGETARIAN CHILI W/BNS,CND ENTREE",15.39,0,0,4.0,83,4.83,2.519999981,77.95,0.03,0.16,0.05,0.28
6694,HORMEL RST BF HASH,"HORMEL RST BF HASH,CND ENTREE",9.71,31,0,1.5,163,9.03,0.25,70.14,4.78,0.27,4.2,10.02
6695,TORTELLINI,"TORTELLINI,PASTA W/CHS FILLING",47.0,42,5,1.899999976,307,13.5,0.949999988,30.5,2.066,0.461,3.6,7.23
6696,PIZZA,"PIZZA,PEPPERONI TOPPING,REG CRUST,FRZ,CKD",28.51,15,26,2.200000048,296,11.21,0.0,42.44,6.865,2.356,4.792,15.2
6697,CHILI CON CARNE W/BNS,"CHILI CON CARNE W/BNS,CND ENTREE",11.43,13,27,3.900000095,121,7.09,0.0,74.34,2.144,0.427,1.74,5.26
6698,BEEF STEW,"BEEF STEW,CANNED ENTREE",6.77,16,16,1.5,95,4.94,0.959999979,81.51,2.38,0.22,2.22,5.38
6699,CHICKEN POT PIE,"CHICKEN POT PIE,FRZ ENTREE,PREP",23.03,24,18,1.200000048,214,6.08,0.0,58.68,3.7,1.387,3.613,10.83
